,budget_deficit_surplus,capital_expenditure,consumer_price_index_cpi,expenditure,exports,gdp_growth_rate,imports,inflation_rate,interest_rate,nominal_gdp,population,real_gdp,revenue,tax_revenue,deficit_to_gdp,revenue_to_gdp,expenditure_to_gdp,trade_balance,trade_balance_to_gdp,tax_revenue_share,deficit_to_gdp_change_1y,deficit_to_gdp_change_3y,deficit_to_gdp_rolling_avg,deficit_to_gdp_volatility,gdp_growth_rate_change_1y,gdp_growth_rate_change_3y,gdp_growth_rate_rolling_avg,gdp_growth_rate_volatility,inflation_rate_change_1y,inflation_rate_change_3y,inflation_rate_rolling_avg,inflation_rate_volatility,revenue_to_gdp_change_1y,revenue_to_gdp_change_3y,revenue_to_gdp_rolling_avg,revenue_to_gdp_volatility,trade_balance_to_gdp_change_1y,trade_balance_to_gdp_change_3y,trade_balance_to_gdp_rolling_avg,trade_balance_to_gdp_volatility,consecutive_deficit_years
0,0.2888722149952122,-0.3803616405788575,0.566010818364369,-0.29863179059792105,-0.26200379596097195,0.37492345469876454,-0.2711498887629423,-0.4620962144786828,-0.09624275975144897,0.3619121946135785,-0.20789181366800205,-0.3007453037137092,-0.2993782174357573,-0.4255852320018415,0.19578870592541442,-0.32864897076961913,-0.30313809620056237,-0.22210710936648176,-0.3610743971960185,-0.34221759517328015,0.26021970113715903,0.2823824954241499,0.20495101663434,-0.2676007513511002,0.17789906517208978,0.1169281070176944,0.42657833063401557,-0.38864807426387116,0.02994263562369705,-0.13597291517289772,-0.46571631739666136,-0.34163237377559136,-0.22960571420558998,-0.21436380692971652,-0.3358832222194287,-0.26852516653647335,0.0036263367097530237,-0.02338978411815939,-0.38868127218435994,-0.4029969407276772,-0.39122000784463373
1,0.2888722149952122,-0.3803616405788575,0.566010818364369,-0.29863179059792105,-0.26200362937242294,0.37492345469876454,-0.27115082138728147,-0.4620962144786828,-0.09624275975144897,0.3619121946135785,-0.20789181366800205,-0.3007453037137092,-0.2993782174357573,-0.4255852320018415,0.19578870592541442,-0.32864897076961913,-0.30313809620056237,-0.2221050137030095,-0.3610743971960185,-0.34221759517328015,0.26021970113715903,0.2823824954241499,0.20495101663434,-0.2676007513511002,0.17789906517208978,0.1169281070176944,0.42657833063401557,-0.38864807426387116,0.02994263562369705,-0.13597291517289772,-0.46571631739666136,-0.34163237377559136,-0.22960571420558998,-0.21436380692971652,-0.3358832222194287,-0.26852516653647335,0.0036263367097530237,-0.02338978411815939,-0.38868127218435994,-0.4029969407276772,-0.39122000784463373
2,0.2888722149952122,-0.3803616405788575,0.566010818364369,-0.29863179059792105,-0.2620018524278997,0.37492345469876454,-0.27115124148833514,-0.4620962144786828,-0.09624275975144897,0.3619121946135785,-0.20789181366800205,-0.3007453037137092,-0.2993782174357573,-0.4255852320018415,0.19578870592541442,-0.32864897076961913,-0.30313809620056237,-0.22209951444425255,-0.3610743971960185,-0.34221759517328015,0.26021970113715903,0.2823824954241499,0.20495101663434,-0.2676007513511002,0.17789906517208978,0.1169281070176944,0.42657833063401557,-0.38864807426387116,0.02994263562369705,-0.13597291517289772,-0.46571631739666136,-0.34163237377559136,-0.22960571420558998,-0.21436380692971652,-0.3358832222194287,-0.26852516653647335,0.0036263367097530237,-0.02338978411815939,-0.38868127218435994,-0.4029969407276772,-0.39122000784463373
3,0.2888722149952122,-0.3803616405788575,0.566010818364369,-0.29863179059792105,-0.26199952018821293,0.37492345469876454,-0.27115274545010726,-0.4620962144786828,-0.09624275975144897,0.3619121946135785,-0.20789181366800205,-0.3007453037137092,-0.2993782174357573,-0.4255852320018415,0.19578870592541442,-0.32864897076961913,-0.30313809620056237,-0.22209061159021093,-0.3610743971960185,-0.34221759517328015,0.26021970113715903,0.2823824954241499,0.20495101663434,-0.2676007513511002,0.17789906517208978,0.1169281070176944,0.42657833063401557,-0.38864807426387116,0.02994263562369705,-0.13597291517289772,-0.46571631739666136,-0.34163237377559136,-0.22960571420558998,-0.21436380692971652,-0.3358832222194287,-0.26852516653647335,0.0036263367097530237,-0.02338978411815939,-0.38868127218435994,-0.4029969407276772,-0.39122000784463373
4,0.2888722149952122,-0.3803616405788575,0.566010818364369,-0.29863179059792105,-0.26199929807014755,0.37492345469876454,-0.2711531655511609,-0.4620962144786828,-0.09624275975144897,0.3619121946135785,-0.20789181366800205,-0.3007453037137092,-0.2993782174357573,-0.4255852320018415,0.19578870592541442,-0.32864897076961913,-0.30313809620056237,-0.22208927393267547,-0.3610743971960185,-0.34221759517328015,0.26021970113715903,0.2823824954241499,0.20495101663434,-0.2676007513511002,0.17789906517208978,0.1169281070176944,0.42657833063401557,-0.38864807426387116,0.02994263562369705,-0.13597291517289772,-0.46571631739666136,-0.34163237377559136,-0.22960571420558998,-0.21436380692971652,-0.3358832222194287,-0.26852516653647335,0.0036263367097530237,-0.02338978411815939,-0.38868127218435994,-0.4029969407276772,-0.39122000784463373
5,0.2888722149952122,-0.3803616405788575,0.566010818364369,-0.29863179059792105,-0.2619996312472456,0.37492345469876454,-0.2711530059127605,-0.4620962144786828,-0.09624275975144897,0.3619121946135785,-0.20789181366800205,-0.3007453037137092,-0.2993782174357573,-0.4255852320018415,0.19578870592541442,-0.32864897076961913,-0.30313809620056237,-0.22209044809873435,-0.3610743971960185,-0.34221759517328015,0.26021970113715903,0.2823824954241499,0.20495101663434,-0.2676007513511002,0.17789906517208978,0.1169281070176944,0.42657833063401557,-0.38864807426387116,0.02994263562369705,-0.13597291517289772,-0.46571631739666136,-0.34163237377559136,-0.22960571420558998,-0.21436380692971652,-0.3358832222194287,-0.26852516653647335,0.0036263367097530237,-0.02338978411815939,-0.38868127218435994,-0.4029969407276772,-0.39122000784463373
6,0.2888722149952122,-0.3803616405788575,0.566010818364369,-0.29863179059792105,-0.26200007548337645,0.37492345469876454,-0.2711526866359597,-0.4620962144786828,-0.09624275975144897,0.3619121946135785,-0.20789181366800205,-0.3007453037137092,-0.2993782174357573,-0.4255852320018415,0.19578870592541442,-0.32864897076961913,-0.30313809620056237,-0.222092201916392,-0.3610743971960185,-0.34221759517328015,0.26021970113715903,0.2823824954241499,0.20495101663434,-0.2676007513511002,0.17789906517208978,0.1169281070176944,0.42657833063401557,-0.38864807426387116,0.02994263562369705,-0.13597291517289772,-0.46571631739666136,-0.34163237377559136,-0.22960571420558998,-0.21436380692971652,-0.3358832222194287,-0.26852516653647335,0.0036263367097530237,-0.02338978411815939,-0.38868127218435994,-0.4029969407276772,-0.39122000784463373
7,0.2888722149952122,-0.3803616405788575,0.566010818364369,-0.29863179059792105,-0.2620000199538601,0.37492345469876454,-0.2711524345753275,-0.4620962144786828,-0.09624275975144897,0.3619121946135785,-0.20789181366800205,-0.3007453037137092,-0.2993782174357573,-0.4255852320018415,0.19578870592541442,-0.32864897076961913,-0.30313809620056237,-0.22209249917362206,-0.3610743971960185,-0.34221759517328015,0.26021970113715903,0.2823824954241499,0.20495101663434,-0.2676007513511002,0.17789906517208978,0.1169281070176944,0.42657833063401557,-0.38864807426387116,0.02994263562369705,-0.13597291517289772,-0.46571631739666136,-0.34163237377559136,-0.22960571420558998,-0.21436380692971652,-0.3358832222194287,-0.26852516653647335,0.0036263367097530237,-0.02338978411815939,-0.38868127218435994,-0.4029969407276772,-0.39122000784463373
8,0.2888722149952122,-0.3803616405788575,0.566010818364369,-0.29863179059792105,-0.2619999088948274,0.37492345469876454,-0.2711520732884214,-0.4620962144786828,-0.09624275975144897,0.3619121946135785,-0.20789181366800205,-0.3007453037137092,-0.2993782174357573,-0.4255852320018415,0.19578870592541442,-0.32864897076961913,-0.30313809620056237,-0.22209284101943672,-0.3610743971960185,-0.34221759517328015,0.26021970113715903,0.2823824954241499,0.20495101663434,-0.2676007513511002,0.17789906517208978,0.1169281070176944,0.42657833063401557,-0.38864807426387116,0.02994263562369705,-0.13597291517289772,-0.46571631739666136,-0.34163237377559136,-0.22960571420558998,-0.21436380692971652,-0.3358832222194287,-0.26852516653647335,0.0036263367097530237,-0.02338978411815939,-0.38868127218435994,-0.4029969407276772,-0.39122000784463373
9,0.2888722149952122,-0.3803616405788575,0.566010818364369,-0.29863179059792105,-0.2620026298411286,0.37492345469876454,-0.27115183803183135,-0.4620962144786828,-0.09624275975144897,0.3619121946135785,-0.20789181366800205,-0.3007453037137092,-0.2993782174357573,-0.4255852320018415,0.19578870592541442,-0.32864897076961913,-0.30313809620056237,-0.22210053998169643,-0.3610743971960185,-0.34221759517328015,0.26021970113715903,0.2823824954241499,0.20495101663434,-0.2676007513511002,0.17789906517208978,0.1169281070176944,0.42657833063401557,-0.38864807426387116,0.02994263562369705,-0.13597291517289772,-0.46571631739666136,-0.34163237377559136,-0.22960571420558998,-0.21436380692971652,-0.3358832222194287,-0.26852516653647335,0.0036263367097530237,-0.02338978411815939,-0.38868127218435994,-0.4029969407276772,-0.39122000784463373
